Black Jack,"Start on the sideline of a football field. Perform 1 Merkin – run to other sideline – perform 20 LBCs. Run back and do 2 Merkins. Run back for 19 LBCs. Repeat until you do 20 Merkins and 1 LBC, running between the sidelines. Always adds up to 21 – BLACK JACK!"
Blimps,"5 burpees, 10 lunge each leg, 15 imperial walker, 20 merkins, 25 plank jacks, 30 squats. Rinse and repeat as needed. Can be done to cross a field or lot."
Broken Wheelbarrow,"Similar to a wheelbarrow. Partner one walking on ground with hands while partner two is holding only one leg, with the other leg free of held leg. This demands dramatically more core stability. This has been referred to as the Broken Spirit."
Burp Back Mountain,"A punishing full body exercise begins by locating a nice-sized hill. The exercise is then performed by pairing up with one person proceeding to run backward up the hill/forward down the hill 5X while the other person is performing burpees. The individuals continue to alternate running with burpees until 100 total burpees are completed. When finished, pax continue to run hills until entire pax completes."
Burpee Dans,"This exercise is OYO. Line up across field/parking lot. Perform 1 Burpee : 4 lunges forward until you reach other side of parking lot. Turn around, perform 2 burpees : 4 lunges back to starting position. Rinse and repeat as necessary increasing burpees by 1. Pick up the six or plank until all PAX finish."
Charles Bronson,"Start with 3 shovel flags, cones or other distance markers with first two 100 yards apart in a line, the last another 10 yards past. At starting point, perform 50 SSH's, sprint to 2nd point, then army crawl to 3rd point. Mosey back to start, 50 Merkins then rinse/repeat. 50 burpees, rinse/repeat. 50 LBC's, rinse/repeat. Finish with 50 Jump Squats rinse/repeat. Coupons optional. NOTE: a white board at start with excersizes listed is invaluable."
Cindy,"AMRAP in 20 minutes: 5 pullups, 10 merkins, & 15 squats.""Borrowed"" from a popular fitness craze, Cindy is a great total body beatdown and a great benchmark to gauge your progress over time. Plus, if you complete 20 rounds during the 20 minutes, add a mile run to the front and back end of the workout, and you've just completed The Murph."
Cindy Crawford,"Like Cindy (AMRAP 5 pull-ups, 10 merkins, and 15 squats) Plus 20 LBCs and 25 toe raises to get the full body bikini ready.  Complete 20 rounds in 30 minutes and you’re ready for the two piece!"
Cliff Hanger Arm-ups,Think of it as a cliff hanger merkin and step ups getting together and having a baby. Get with a partner and get in cliff hanger position (see cliff hanger merkin) but you want to do it on a bench or picnic table something that has a upper and lower level. Start on lower part of bench or whatever you are using. When Q says go right arm up left arm up right arm down left arm down. You get the picture. Best to do OYO and keep a good grip or this will become a face smasher.
Cliff Hanger Merkins,"Cliff Hanger Merkins are performed in parking decks all across F3Nation. In order to complete the exercise you will need a partner. P1 will grab ahold of a rail or top of a wall on the perimeter of the parking garage at any level. P2 will hold P1's legs in the air while P1 completes the required number of Merkins. Nothing more, nothing less. #Disclaimer is always necessary for this exercise."
Climate Change,While in a circle the Pax holds the 'Al Gore' pose. The Pax then proceeds to do a time bomb (just like the Merican Time Bomb). A five burpee time bomb is a great way to end the mumble chatter. Continue the countdown until the Q is smoked or everyone quits. The burpee can be switched to jump lunges or burpees depending on the mood of the Q.
CLIMB,"C = Crab cake…L = Lunge…I = Iron Cross…M = Mountain Climber…B = Burpee. Number each exercise and ladder up through each rotation: round 1= 1C,2L,3I,4M and 5B then 2,4,6,8,10 then 3,6,9,12,15 until exhaustion sets in."
Clowney,"Named after the Univ. of South Carolina football DE standout, this exercise involves 7 sets (per Clowneys's college jersey number 7). The exercises are 4 jumping lunges IC followed by 4 merkins IC. Rinse and repeat this set of exercises 7 times."
Colonel Trautman,Pair up and one partner runs 20 yards to the pull up bar and do 3 pull ups while the other partner does either 5 fingertip Merkins or 10 regular Merkins then hold Chillcutt for their partner to tell them to go and do their pull ups. And you do as many sets as you can with in the time frame the Q gives you.
Conveyor Belt,"Columns of 5-6 PAX deep, standing at ""stations"" positioned 2 parking spaces apart, perform appointed exercise (5 monkey humpers or 3 merks, for example), BearCrawl forward to next station, guy at front runs to back of column. Reverse Conveyor Belt is the same idea but going in the reverse direction by CrawlBearing between stations. This works really nicely with kettlebells: leave your kettlebell at the station where you start."
Crab Cakes,"Start from crab walk position, raise right hand and left leg, touch hand to knee. Return to starting position and repeat with opposite hand/leg. In cadence."
Crab Humper,"Like air humpers but in the crab walk position (hands and feet on ground, keeping 6 off ground, thrust hips up and down)."
Crab Jacks,"Just like plank jacks, but facing the sky. Get into crab walk position, knees bent at 90 degrees and hips towards the sky. Move thighs apart and back together. Decline CJ are when feet are uphill."
Crab Walk,(Aka Jameis Winston in some parts.) Balancing on your hands and feet with your front facing the ceiling and your hips thrust upwards. Walk like a crab.
Dancing Bear Pyramid,PAX perform 1 Merkin and then recover to perform 1 Dancing Bear (Andean Bear from Nashville Zoo on news…basically a jump squat and OHP). R&R going up until 10 & 10. Then back down the other side of the pyramid back to 1 each. Great way to get in 101 Merkins and OHP Jump Squats in ~6 minutes as invented at F3Nolensville
Dancing Bears,"Hands and feet on the ground, lift left leg and right arm to an uncomfortable height, then back on ground. Lift right leg and left arm to an uncomfortable height, return to the ground. Works great with a 4 count."
Dark Webbs,"A series of Webb routines.  A Jack Webb starts with 1 Merkin and 2 Raise the Roofs, then the Merkins increase one at a time while the Raise the Roofs increase in that 1 to 2 ratio, so that you end with 10 Merkins and 20 Raise the Roofs.  The Dark Webb consists of all the following, done without rest:<br />  Jack Webb – 1 Merkin to 2 Raise the Roofs<br />  House of Paine – 1 Jump Squat with 2 Iron Mikes / Bonnie Blairs / Jump Lunges (one per leg)<br />  Captain Thor – 1 Big Boy with 2 American Hammers (4 count, if you want the PAX to stop complaining)<br />  Happy Jack Webb – A bad marriage between a Happy Jack and a Jack Webb – 1 Burpee with 2 Side Straddle Hops (at this point 4 count is unnecessary)<br />  This one is fairly brutal, so don't plan on getting much out of the PAX after it.  Invented by Preach from Birmingham."
Death Star,Set 10 cones out in shape of star. Run to each cone and perform 30 merkins at each. Adds up to total of 300. Good times.
Deck of Death,A routine done with a deck of playing cards where each suit is an exercise and each card dictates the number of reps you do of that exercise all the way up to an Ace being 14 reps. Exercise complete when all 52 cards have been flipped.
Deconstructed Burpees,"The perfect exercise, broken down into pieces. Squats, then leg thrusts, then Merkins, then leg thrusts, then up. For example, do 10 squats, 10 leg thrusts, 10 Merkins, 10 leg thrusts, then up. Decrease reps by 1 each time until you get to 1 each."
Deep Sea Diver,"Hip Slapper variation. Best used on steps. 1. Start with feet on 1st step. Perform x amount of Hip Slappers. 2. Move feet up 1 step. Perform x amount of Hip Slappers. Continue with this pattern, reaching desired pinnacle. (5 or more steps = F3). 3. Then move feet down 1 step. Perform x amount of Hip Slappers. Repeat pattern until reaching 1st step. Looks like a deep sea diver swimming down down down."
Derkin N'Diayes,"The other end of the rainbow of the Makhtar N’Diayes movements: From Derkin position (feet up), a 5-count exercise in which you put each foot to the ground and back into regular Derkin position, and then complete a Derkin. Increase the incline to really burn your core."
Diego,"Diego  (Dora the explorer's cousin) – Similar to Dora 1, 2, 3 but just tougher… Same partner situation but the exercises are as follows: 100 – 'Merkins 150 – Overhead press w/ block 200 – LBC 250 – Block Curls 300 – Squats w/ Block"
DirtyMacDeuce,"4 sets of 3 exercises done to 12 4-count reps. Each set has one chest exercise, one leg exercise and one core exercise. After each set of three exercises, you run a lap of a track or whatever else is handy (parking lot, etc.)"
DMC,"Best on a football field but can be done with any designated points or posts. From the goal line Duck walk to the 10 yard line, 5 merkins, reverse bearcrawl back to goal line. Repeat to the 20, 30, 40 and 50 yardlines increasing # of merkins by 5. Duckwalk-Merkin-Reverse Bearcrawl."
Doc Ock's Octogon of Pain,"Routine – The PAX partner up & start at different stations. Area is setup with cones in an Octagon – 8 Stations – one for each of the Doc Ock's 2.0s – Each stations exercise begins with the respective 2.0's first letter of their name. PAX will perform 8 of each exercise, bear crawling from cone to cone after each exercise, after each completion around the Octagon the PAX jog to the middle, to pay respect to my better half and perform Motivator from 4.Station 1 – 2.0 – Decline Merkins; Station 2 – 2.1 – Jump Squats; Station 3 – 2.2 – Burpee; Station 4 – 2.3 – American Hammers; Station 5 – 2.4 – Outlaws; Station 6 – 2.5 – Lt. Dans; Station 7 – 2.6 – The Lion King; Station 8 – 2.7 – Jumping Spiders.Rinse and repeat adding 8 to each exercise each trip around the Octagon of Pain 8, 16, 24, 32… (Motivators continue from 4 each trip to the middle)."
Dodo bird,"With two bricks assume the People's Chair, brick in each hand and at rest down your sides is the default position. In cadence or OYO, (1) side shoulder raise [arms straight and lifted to the sides to shoulder height], (2) back to default, (3) front shoulder raise [arms straight and lifted in front of you to shoulder height], (4) back to default. After doing these you'll find out why the Dodo is extinct. First, never flap your wings in front of you. Second, never try to fly while holding bricks. This can be combined with the Wonder Bra to perform the Wonder Dodo. Follow 1, 2, 3 above, then (4) bring arms in to the chest, (5) shoulder press above your head, (6) bring arms back to the chest, (7) front shoulder raise, (8) back to default described above."
Doggie Paddle,"Starting position – In Dog (hands and knees). Extend opposite arm and leg at same time. In cadence, 1 – left arm and right leg extend, 2 – return to Dog, 3 – extend right arm left leg, 4 – return to Dog = 1 complete exercise. Good exercise for strengthening lower back and even the buttocks. For those who need more challenging and need to work on balance, extend arm and leg on same side (quickly reminded of your weak side)."
Donkey Kicks,"While planking near a wall with your feet facing the wall, kick both feet up on wall above your body."
Dora 1-2-3,"Teams of 2 pax working together to reach cumulative exercise goals of 100, 200, and 300 reps. Pax 1 executes as many reps as possible while Pax 2 sprints 100 yards down and back. Flapjack until team goal is reached. Exercises are a top-to-bottom of body progression, i,e, 100 merkins per team (chest), 200 LBCs per team (core), 300 squats per team (legs). Modified Dora 1-2-3 is 50, 100, and 150 reps."
Doracides,"Dora's twin sister and she is a lil' cray cray. Use the same concept as the regular Dora, 2 PAX work together to reach cumulative exercise goals of 100, 200, 300, and 400 reps. The difference comes in the sprint, instead of running 100 yards you will do suicides instead. 1 PAX member will execute as many reps as possible while PAX 2 sprints to cone 1 (or use a pole, tree, etc. for your point of turnaround), 1 burpee, sprint back to partner, touch, sprint to cone 2, 2 burpees, sprint back to partner, touch, sprint to cone 3, 3 burpees, sprint back, switch with partner. PAX member picks up where PAX member doing the exercises left off."
Dry Dock Crabs,A wrestling drill aka hip heists that needed a cool F3 name. Start in Carolina Dry Dock position and move right foot to approx. location of left hand while moving left hand to former position of right foot then back to dry dock and then other side all while keeping 6 off the ground. Done in cadence.
Empty Wheelbarrow,A belly up plank walk with someone holding your feet. Essentially a crabwalk with partner holding feet.
Escalator,"10 jump-ups, 20 burpees, 30 merkins, 40 squats, 50 lunge-walks. Mix and match as long as reps go up by 10. Sometimes followed by a lap around a parking lot."
F3 Baseball,"Performed on a baseball diamond or using cones as bases. Pax are divided into four teams. Each team starts at its own base. Teams must complete a cumulative number of reps of different exercise at each base, for example, 120 team merkins at first, 120 team squats at second, 120 team crab cakes at 3rd, 120 team burpees at home, and then move using different modes of transportation to the next base. Each time a team passes the base it started on, it gets a point. Team with the most points after 20 minutes or some other set time wins."
Fiddler Crab,Perform a crab walk movement except in a sideways direction.
Field of Dreams,"Created on a baseball diamond, but can in a field with cones. Start out by counting off by fours. 1s start at First Base (1st cone) do AMRAP Squats until relieved. 2s at Second Base (2nd cone) do AMRAP Mercans until relieved. 3s at Third Base (3rd cone) do AMRAP LBC's until relieved. 4s at Home Plate (4th cone) will perform 15 Burpees then run to First, relieving the Pax there. Continue until all Pax have done the Burpees."
Fire Drill,"PAX in a circle, chopping feet or high knees. Each PAX calls out ""Fire"" all PAX hits the ground rolls right, merkin, roll back left, another merkin, then back up chopping. Go around the circle with the ""stop, drop and roll"" until all PAX have called ""Fire""."
Flora 1-2-3,"Dora's lazy, mean stepsister. All pax partner up, and grab a coupon, preferably of the 35 lbs CMU size (concrete masonry unit). 100 Merkins – P1 does 10 with feet on coupon. P2 holds plank with feet on his coupon. Flapjack.200 LBCs – P1 does 20 LBC holding coupon high on chest. P2 holds legs 6"" off ground, and extends arms w/ coupon over chest. Flapjack. 300 Goblet Squats – P1 does 25 goblet squats. P2 lowers to bottom of goblet squat w/ coupon, and holds. Flapjack."
Four Corners,"Usually done on a football field or area with four corners. Run to first corner, do 10 reps. Run to 2nd, 10 more reps. Run to 3rd, 10 more. Run back to start, 10 final reps."
Four Corners Escalator,"Combination of Four Corners and an Escalator. Four exercises. 10 reps, run to next corner, 10 reps+20 reps next exercise, run, 10, 20, 30 reps, run, 10, 20, 30, 40 reps, run to start. Can go back down escalator: 40, 30, 20, 10, run, 30, 20, 10, run, 20, 10, run, 10."
Global Warming,"PAX in circle of pain. Hold Al Gore while slowly shuffling in a circle. Q shouts out exercise and amount (10 merkins, 20 Bobby Hurleys, 10 burpees, etc.) PAX recover and continue Al Gore shuffle in opposite direction. Rinse, repeat, and continue until Q is smoked."
Ground Pounder,"Starting position – holding large rock up near chest. On 1: Lift Rock over head, On 2: bring rock back to chest, On 3: bring rock down to pound the ground in a deep squat then return to starting position."
Hair Burners,"To push weight plates (10s, 25s, 35s or 45s) across the ground in a parking lot or around a track for a given time or distance. An Area 51 Tiger Rag special."
"Head, Shoulders, Knees & Toes","Start with coupon on ground in front of you, feet shoulder width apart. 1) Deadlift coupon to thighs 2) Front Lateral Raise coupon, straight arms 3) Pull coupon, laterally, to chest 4) Press coupon overhead 5) Lower coupon behind your head, elbows pointing up 6) Extend coupon back over your head, keep elbows up 7) Lower coupon to chest 8) Extend coupon out laterally from chest, until arms straight 9) Lower coupon to thighs, arms straight 10) Lower coupon to ground, via reverse deadlift. That’s 1 rep. 15’ll hurt so make’em do 20! Can be done in a group with a 10-count cadence or OYO. The PAX will never listen to the kid’s classic the same again."
"Heartbreak 1, 2, 3s","Heartbreak 1, 2, 3’s are modified Dora 1, 2, 3’s with a heartbreaking hill in place of the 100 meter sprint–a la the final soul-crushing hill in the Boston Marathon. Hill should be just steep enough that standing at the bottom looking up is enough to induce heartbreak when making that final run to the top. If you live in the flatlands, a very steep bridge abutment works just as well."
Hindenburg BLIMPS,"Modified version of BLIMPS. Done on a field. Perform exercise at corner #1, sprint to corner #2, perform exercise. Sprint to corner #3 perform exercise. Then to corner #4, exercise and then back to corner #1. Plank it up until all have finished. Thats one round. Round 1 – 10 Burpees; Round 2 – 20 Lunges; Round 3 – 30 Imperial Walkers; Round 4- 40 Merkins; Round 5 – 50 Plank Jacks; Round 6 – 60 Squats"
Indian Crab Walk,"While lined up on your six, the guy in the back crabwalks to the front, then next guy, etc. Guys on 6 are doing LBCs while waiting."
Individual Medley,"Swimming has the individual medley (IM), swim all 4 strokes in one event. The F3 IM is 4 favorite F3 exercises done for a specific number of reps on a time interval. Exercises are Burpees, Merkins, Flutterkick, SSH. Start with 5 reps of each exercise. 5 Burpees, 5 Merkins, 5 2 count flutter kicks, 5 SSH, start a new set every 1:30, add a rep until you get to 10 of each. If you're fast you get loads of rest. If it takes you 89 seconds to complete the set you have 1 second to recover. When you miss a set, sit that one out and jump in the next number. If the group has beast and beastest pax the beastest guys can start at 8 and go up while the regular beasts of F3 start at 5. Variations, reduce time or go for the highest number you can hold for 10 sets. Swimmers will get this right away…"
Jack Jack Webbs,"A Jack Webb with a Plank Jack following the Merkin. Example of a 2 count would be DOWN (Merkin), JACK (Plank Jack), ""ONE"" DOWN (Merkin), JACK (Plank Jack), ""TWO"", then onto your knees for the count of shoulder presses or over the head claps (2 COUNT). Ascending count to 10."
Jumping Jack Burpee Flash,Start with 10 jumpin jacks(Side Straddle Hops) then quickly follow with 10 burpees. AMRAP. If doing 4 or more sets can break it in half and do 20 LBCs.
Jumping Jack Burpee Flash Pull-ups,"Not a very creative name, but basically, I took the Jumping Jack Burpee Flash, and modified it to: Start with 20 Side Straddle Hops, quickly follow with 10 burps, quickly follow with 10 pull-ups. Rinse and Repeat. 20 LBCs. Start over and rinse and repeat whole series as many times as wanted or AMRAP it on the clock."
Lindsays aka Forties,"Lindsays are a high-rep variation of Elevens. You start with 30 reps of one exercise and 10 reps of another exercise OYO, then subtract 5 reps from the first exercise and add five reps from the second. Repeat OYO until you have 10 reps of the first exercise and 30 reps of the second. The sum must always add up to 40. Example: Lindsays with Dips and Merkins starts you with 30 Dips and 10 Merkins, then 25 Dips and 15 Merkins, then 20 Dips and 20 Merkins, then 15 Dips and 25 Merkins, then 10 Dips and 30 Merkins."
Low Country Crab,"From the crab position (hands and feet, face up, back and bum off the ground), in cadence right hand up to touch left foot up, left hand up to touch right foot up. Repeat. Credit to Homeboy (I think)."
Low Country Crap Boil,"similar to Low Country Crab Dip but with one arm dips (again with fingers pointing forward). Starting in crab position, grab left foot with right hand and hold (1), while holding foot dip using left arm (2), press back up (3), release back to crab (4). Repeat, alternating left hand grabbing/holding right foot."
M.E.R.C.Y. High Fives,"Done with FIVE stations at the bottom of a hill. The hill climb and distance is your challenge. PAX must complete each station's circuit at the top of the hill before moving to the next. All stations (except the C-Crawl Station have a WO at the top of the hill which start with 1 Rep and ascend up to 5 Reps before that station's circuit is complete. Station 1 – M – Manmakers (w coupon such as a Dead Seal or Cenderblock) – (Alternate for this is Merkins w/out coupon and must complete the 1-5 Reps at the Top AND Bottom of the hill) Station 2 – E – Elf on the Shelf (w coupon such as a rolled-up section of fire hose or Cenderblock) Station 3 – R – Rock-a-Bye Babies (w coupon such as sledge hammer or Ruck Sack) Station 4 – C – Crawl (aka Bear Crawl) (w coupon such as a high-rise section of fire hose or a Ruck Sack) Station 5 – Y – Yoke Walk (w coupon such as a section of flat-lay fire-hose or a Deal Seal) At the top of the hill, complete the required number of ascending Squats Lord Have MERCY on your muscles after you climb HIGH up the hill FIVE times for FIVE sets."
Manmaker,Dumbell Merkin followed by right arm and left arm rows. Jump feet in then bring the weights up to shoulders while squatting. Similar to a dead lift. When coming out the squat shoulder press at the top.)
Michelin Man Bolt,Similar to the Usain Bolt but with a tractor trailer tire in tow. Two pax are harnessed to a tractor trailer tire – that trails them by 8-10 feet. The pax team drag the tire 40 yards out and back while remaining pax perform the prescribed exercise. Perform through all pax. Rinse and repeat for duration for a solid all over beat down.
Millenial,"Goal is a total count of 2000 as a team. The full pax does 100 reps each of a called exercise, then runs a 100m lap back to a point where they gather again for the next called exercise. There will be 10 cycles, which get you to your number. Teamwork matters. The first nine cycles end when the FIRST person gets to 100, which keeps the pax together. The last cycle, which is always burpees, is done together and usually with someone Q-ing or roating the Q through the 100 burpees. A sample set of cycles: 1) SSH; 2) Lunges; 3) Merkins; 4) LBCs; 5) Mtn. Climbers; 6) Flutters; 7) Arm Raises; 8) Squats; 9) Oblique Crunches – 50 per side; 10) BurpeesNamed as year 2000 is within the time period around which the Millenial generation was born."
Moon Gods,These are sun god's southern cousins! Start in side plank on elbow and edge of lower foot. Bring top foot into the air as high as comfortable and move in circular pattern. Switch sides and repeat! Best done on grass and IC.
Morning Wood,This is a Turkish Get-up without the Kettlebell. Laying flat on back with one arm raised sit up and then come up into a standing position. Added degree of difficulty = don't use other hand to push yourself up! (A Turkish Get-up without a Kettlebell is aka A Turkish Get-up.)
Motor City Shuffle,"Complete in order: Lunge x2, burpee, merkins x5, plank jacks x5, frog hop = 1 rep. Can be done in place of mosey. Variation the on MCS is the Blocko Motor City Shuffle (BMCS) – With Cinder Block In Hand, Lunge with OH Press x2, First Part of Blockee, Merkins on block x5, Plank Jacks on block x5, second Part of Blockee (thruster), squat, block thruster throw, Frog Hop to Block, = 1 Rep! This one best should be done in a grassy field."
Mountain Climber Merkin,"Three mountain climber leg movements then Merkin down for count. 1,2,3, down!"
Mountain Goats,Like Mountain Climbers but with an added goat kick (where both legs leave the ground simultaneously) – exercise is done on a four count … three mountain climbers (1 – 2 – 3) and the 4 is the goat kick. Get those legs up high to 45 degrees! Repeato until you've had enough.
Murder Hornet,"Take on the Killer B's Routine from Iron Pax '19 but with a cinderblock coupon. Pax line up at the start. Murder Bunny 10 yards then: 10 Man Makers, 10 Lunges w/coupon, 10 BBS w/coupon. Repeat til 30 yard line. Once complete: Bear Crawl + Coupon Drag back to starting line. Rinse and Repeat the whole thing."
NEMOs,"This routine mixes a get-up with a blockee.<br /> Start laying flat on your back, with a cindy on the ground above your head.<br /> Grasp the cindy, bring to your chest, perform one press straight up.<br /> Place cindy to one side, then kick out your legs or flip over to an inclined plank position.<br /> Perform one incline merkin, then without releasing the cindy, stand up and perform an overhead press.<br /> Return to inclined plank, perform another inclined merkin.<br /> Return to position on your back, perform one press straight up over chest with cindy.  <br /> Return cindy to position over your head for one rep.<br /> Courtesy of Honker, F3 Pooler"
No Mercy Mile,"Pax begin at mid point of front stretch on a standard track. Jog to turn 1: bear crawl to turn 2. Jog to mid point on back stretch. Do 25 merkins. Jog to turn 3: lunge to turn 4. Jog to starting point perform 25 squats. R & R three more times. When complete will have bear crawled 400 yards, lunged 400 yards, performed 100 merkins and squats all while completing 1 mile."
Nolan Richardson,"Aka ""40 minutes of Hell."" Warm-O-Rama: Windmills (20), American Hammers( 20), Mosey (Around Ballfield). Routine: Partner 1 will perform each exercise denoted below as Partner 2 backpedals 50 yards, performs a "" Bobby Hurley"" & jogs back to continue the exercise from the count accumulated by Partner 1. This will continue until the repetition count stated below is met. 1. Burpees (150). 2. Squats (300). 3. Big Boy Sit-Ups (150). 4. Little Baby Arm Circles (300). 5. Merkins (150). 6. Imperial Walkers (300)."
Nutcracker,"With a  brick in each hand held overhead, perform a lunge. At the same time, lower the arms and bring the bricks together between the legs. Return to the standing position, raising the bricks back overhead."
Paula Abdul,"Any set in which you take 2 steps forward and then 1 step back and continue to do so until you reach a defined endpoint. For example: run up 2 ramps of a parking deck, perform an exercise, run down 1 ramp, perform an exercise, continue until you reach the top. Also works well with parking lot lines, speed bumps, light posts, flights of stairs, etc."
People's Chair Modification,"Things to distract your mind while in the Peoples Chair – Overhead presses, holding arms horizontal, left and right punches, left or right leg off the ground, and wall/thigh/chest slaps."
Pinochle,"Each PAX pickes a card from the pinochle deck. The card values represent the reps and the suit represented the exercise.9 = x9, 10 = x10, Jack = x11, Queen = x12, King = x13, Ace = x20, Game instruction card = Dealers Choice x50Hearts = Merkins Diamonds = Burpees Spades = Squats Clubs = American Hammers"
Plank Destroyer,"All the fun you can have with a Plank, mashed up into one exercise. Begin in Plank position, perform a Makhtar N'Diaye ending back in Plank position, perform a Merkin, perform alternating Shoulder Taps, perform a Plank Jack. That's one rep. Ideal entry in a sequence of low-rep exercises."
Pole Dancing,"Lay on your 6 under a handrail, parallel to the rail, grab rail with both hands and pull yourself up alternating sides. For extra effort, wrap your legs around the rail."
Post Hole Diggers,"Using your log, pole, post, etc. (Fault Line has two-man poles) stand it on its end and squat and lift using your legs, shoulders and arms to lift the pole until your arms are extended over head. Then reverse the upper body portion to bring the pole down. That's one rep! This is a great full body exercise when done correctly."
Quarter Pounder,"Done on a Football field or a large parking lot. Sprint to the 25 yards and Do 25 merkins, Run backwards to Goal And Sprint to the 50 and do 50 squats, Backwards to Goal Line sprint to the 75 and do 75 Mountain Climbers, Run backwards to the goal line and sprint to the hundred and do 100 SSH. mix and match exercises for the reps. Do it with a Bricks for a Quarter Pounder with cheese. Rinse and repeat for a Double Quarter Pounder."
