Inch Worm,"All PAX line up in a good form plank, inch hands forward as far possible, when you can’t extend any further, inch feet forward until you are back in a standard plank, and repeat until all PAX have moved across field/parking lot."
Inch-Worm N'Diayes,"Proceed with a standard inch-worm but when you get completely stretch out in plank, perform a Makhtar N'Diayes before completing the remainder of the inch-worm. It adds a little extra burn to the core and few extra grunts from the pax!"
Indian Bear Crawl,"Line up head to toe in plank, guy at the end bear crawls to the front, then the next guy etc. While waiting PAX are doing Merkins."
J-Los,"There are two separate defitions. Definition 1: Preparatory position of all 4's (hands & knees), start position is to draw one knee into your chest. Exercise is done to slowish pace 4-count and then repeated for the other leg. First, extend leg straight out to the rear, parallel to spine; second, swing leg out as wide as possible; third, bring leg back to straight behind, parallel with spine; fourth, bring knee back to chest. Enough of these will have abs & glutes feeling the burn. Variation for the bold: do from side plank position. Definition two: From low-plank position, touch right hip to ground, then back to center. Touch left hip to ground, back to center. Down in four-count cadence."
Jingle Balls,"From the plank position, move right foot to right hand, back, right foot to left hand, back, left foot to left hand, back, left foot to right band, back."
Joe Derk,"While doing Joe Hendricks, complete a derkin for every step."
Johnny Cash,"Any combination of Ring of Fire exercises. Circle up in plank position or on your 6 for ab exercises. PAX hold plank/six while one man does reps of exercise. When he finishes the next man does reps until all in circle have done it. ""It burns, burns, burns, that Ring of Fire"""
Laney Lu Plank and Merk,"From your six, get in the V-up (Laney Lu) position….hold 10x IC, then roll right or left to low plank, hold 10x IC, then perform 1x merkin. Thats 1 Laney Lu Plank and Merk. After merkin, back to Laney Lu hold. Repeato 5x for a burn….10x for a man burn. (cred to RepoMan on the Laney Lu, his 2.0 showed him the V-up move)."
Lazy Doras,"An estranged and despised relative of Dora 1-2-3. Partner up. Partners perform 100 Merkins, 200 LBCs, & 300 Squats as a team. Here’s the catch…no running. P1 starts with 10 Merkins while P2 planks, then switch. Continue switching between Merkins and plank until 100 total Merkins reached. Next, while P1 does 20 LBCs, P2 performs a 6"" leg hold until P1 is finished, then switch. Continue switching until all 200 LBCs are completed. Finally, P1 does 25 squats while P2 does squat hold, then switch. Continue switching until 300 total squats are completed."
London Bridge,"Starting position is plank with your head at the base of a wall. In Cadence move one hand up to the wall, then the other hand to the wall (so your balanced against the wall with both hands) then move one hand to the ground and the other hand to the ground."
Makhtar N'Diayes,"From plank position, a 4-count exercise in which you put each elbow to the ground and then back into regular plank. Named for late '90s Sengalese basketball player at UNC notorious for his elbows. Pronunciation: MAC-tar JIE – rhymes with ""sky""."
Manmaker Merkin,High plank with coupon (cinders are great) laying to your right side. Perform a Merkin. Reach under your body with your left hand and drag the coupon to the opposite side of your body. Flap Jack. Repeato.
Monkey Squats: Step 1,"Start in a plank position on your hands. Hands should be shoulder width apart. Step 2: Then, jump your feet forward and to the outside of your hands, ending in a low squat position, keeping your butt down as much as possible. Step 3: Push into your hands and jump your legs back into the starting plank position."
Moon Gods,These are sun god's southern cousins! Start in side plank on elbow and edge of lower foot. Bring top foot into the air as high as comfortable and move in circular pattern. Switch sides and repeat! Best done on grass and IC.
Newton's Cradle,"Just like your boss's favorite desk decoration ( https://www.youtube.com/watch?v=GyhaVaZgqTI ), get in plank position (with or without coupons) and extend your left arm perpendicular to your body until it is parallel to the ground. Return and repeat with the right arm to complete the four count cadence."
No Surrender Indian Plank,"The entire PAX holds the full plank position. Starting in the down/rest position, Q gives the ""up"" signal and everyone assumes the full plank. The PAX at the rear then completes 5 no-surrenders, returns to the full, up, plank position, and gives the ""down"" signal. After a brief (approx. 5 second) rest, Q again gives the ""up"" signal, and the next PAX completes their no-surrenders. This continues until everyone had completed their no-surrenders."
Nolan Ryan,"Start in a side plank position with your ungrounded arm extended. Complete a punching motion as if someone, namely Robin Ventura, were under your other arm."
One Calls,"This is an 8-count IC exercise developed as a result of the sometimes horrible merkin form by some PAX, especially those claiming to do great #’s when in fact they didn’t do any correctly. It was a way to force the PAX to have FULL extension both at the bottom and the top, which only makes them better (and stops the improper form). Since I work with OneCall and he would come to the office daily to complain about this, I developed this exercise and named it after him for my upcoming Q. Start in Merkin/Plank position. 1 – Down; 2 – Hand Release; 3 – Up and hold; 4 – Floyd Mayweather Punch Right arm; 5 – Right arm down; 6 – Floyd Mayweather Punch Left arm; 7 – Left arm down; 8 (which would be the PAX count of 1, 2, 3, etc) – Full plank. As you can see, this forces the PAX to go all the way down instead of the 1-2” down that some claim count as a merkin, and it forces a locking of the elbows at the top. 10-15 of these are excellent. It has also been done with 2 PAX facing each other and keeping each other honest (Q choice with these to make the Floyd Mayweathers into Booyah Merkins or Slap 5's or anything like that where the PAX are mirroring each other)."
Partner Plank Curls,Partner up. One partner gets in plank position. The other partner stands directly behind him and grabs planked partner's ankles and does bicep curls. Make sure partner in plank position keeps legs together.
Peter Parker (and Parker Peter),"In plank position move left knee toward left elbow with foot flared out.. then flapjack. You should look like Spider-Man climbing a wall. For Parker-Peter, simply pull left knee across your body to the right elbow. For an added twist Peter-Parkers can be combined with Merkins, so that when you go down you bring your leg in, and then straighten the leg as you return to plank."
Peter Parker Peter,"Done just like a Peter-Parker or Parker-Peter, but you do both on one leg before switching to other leg. On count 1, Right Leg goes up into Peter-Parker, 2 it comes back, then same leg goes into Parker-Peter on 3, then back on the count, then do the same with left leg."
Pickle Pounder,Begin in an elbow plank then alternate hip flexion and extension in cadence. Best performed in front of store windows or in quiet neighborhoods.
Plank Compass,"From plank position, Q calls out direction such as 90 degrees right or 180 degrees left. Pax rotates accordingly, walking hand over hand to the location designated by the Q (staying in plank), with toes acting as the center of the compass (stationary), and hands and head moving around the arc of the circle. Mix in Merkins at each stop. Do as many rotations as you like."
Plank Destroyer,"All the fun you can have with a Plank, mashed up into one exercise. Begin in Plank position, perform a Makhtar N'Diaye ending back in Plank position, perform a Merkin, perform alternating Shoulder Taps, perform a Plank Jack. That's one rep. Ideal entry in a sequence of low-rep exercises."
Plank Dips,"Steamer's M introduced him to plank dips and he brought them to PowderKeg. It can be done from regular plank or elbow plank position. From plank rotate your hips down to the ground on each side. 1 left, 2 regular, 3 right, regular for cadence count."
Plank Fonda,"Side plank, arm extended (on elbow to modify), lift upper leg in Jane Fonda motion, switch sides and repeat. Done in candence… with enthusiasm…"
Plank Hurdles,"Done on a football field. In small groups of 5-6, everyone starts in the plank position in the end zone. 1st man from each group sprints to the 10 and planks, 2nd sprints, hurdles him, planks on the 20, 3rd man hurdles each, planks on the 30, etc. At the end of the group, 1st man sprints, hurdles everyone, etc. Everyone should finish in a plank in the opposite end zone."
Plank Jacks,Jumping Jacks while in the plank position.
Plankorama-mama,This is a series of exercises that alternate between plank position and seated position with no rest between. Ex. Hydraulics x 20 IC/LBCs x 20 IC/Shoulder taps x 20….etc. The name derives from a couple of AOs that have begun to shorten 6 minutes of mary to 6mom and then into momma.
Princess Tea Party,"PAX grab a partner and form two rows with partners facing each other in plank position. Partners do Pattycake Merkins for set number of reps, followed by a Partner People's Chair (Back to back wall sit) for set time. Rinse and repeat as necessary."
Pump Jack,"Pax pair up and get in plank position.  The Q chooses a number of merkins (we use 5) per set.  Pax 1 does 5 merkins while pax 2  planks, then switch.  Continue alternating merkins and planking until one pax in the pair reaches merkin failure.  After failure each pair gets up and lunge walks in circles around the other pax pairs until the last team reaches failure.  The pairs must encourage and push each other and then encourage others while lunge walking.  Last team to fail wins.  Named pump jack because all the pax going up and down during merkins looks like a field full of oil wells with  pump jacks, and you are pumped when it is over. Proper merkin form must be used by all.  With an uneven number of pax the Q does merkins on his own."
Railroad Tracks,"The twisted sister of the Indian Run. Pax start in single file line. First pax drops to low plank, second pax jumps over first pax runs 5 yards and gets in low plank. Third pax jumps over both pax runs 5 yards and gets in low plank. After all pax have gone, the first pax jumps over all the pax and returns to low plank. This is continued until the destination is reached. The name derived from the pax looking like Railroad ties as you continuously hop over one another."
Rochamburpees,"Choose a partner. Both in chillcut plank position. Play Rochambeau (rock, paper, scissors) while in chillcut. Round 1: loser does 1 Burpee, winner does 1 Merkin. Stay in chillcut and play 10 total rounds, adding an additional Burpee/Merkin every round. EC: every tie, both do a Merkin."
Scissor Lifts,"Start in a high plank hold, then transition to a low plank. Cross your arms in front of you, then do a Merkin from your fore arms. Once fully extended your arms look like the beams of a Scissor Lift when it is fully extended."
Sixty Second Arm Circles aka SSACs,Start in T Plank (left arm up) 15 IC roll to back for LBCs 15 IC roll to T Plank(right arm up) 15 IC roll to back for merkin 15 IC More than 60 seconds but catchy name
Snowflake Plank,"A variation of the high plank.  Start in high plank with back straight, but bend knees to 90 degree angle, keeping them as close to the ground as possible without touching the ground.  Hold for as long as  Q deems necessary.  Great for obliques.  Named Snowflake, because they’re “special”, and for an M named Snowflake that suggested them."
Snuffy,"Named in honor of our dear Snuffalofagus. While performing a Chinook, the Pax will also simultaneously perform a standing Pickle Pounder."
Spiderman Merkin,"Starting position in high plank, bring right knee to right elbow and hold. Perform Q's desired number of merkins either IC or OYO. Switch to left side and bring left knee to left elbow and hold. Perform Q's desired number of merkins either IC or OYO."
Steinl,"Hold plank for 30 secs, then lower to forearm plank for 30 secs. Then 10 merkins IC. Then peter parker, mountain climber, parker peter with one leg. Should be outside elbow, then chest, then opposite elbow. 10 IC. Then 10 merkins IC. Return to plank and repeat. Flap jack with the PP's. Finish with merkins to complete 1 set."
Step into the Circle,"Performed to the song Move by Thousand Foot Krutch, Pax plank up in a circle. Every time the song says move take one plank walk to the left then to the right the next time it says move. Whenever it says Circle the Pax spin in a circle. The progression goes: plank walk right one step, spin in a circle, plank walk left one step. For all the studs out there you can do merkins or plank jacks waiting on the verses, but for most 3 + minutes of plank-walking and spinning in circles is plenty. Great warm-up and will get the sweat dripping and the shoulders burning to start off the workout."
Stump Huggers,"Start out in the bear crawl position hold in a plank. Come down to elbow (plank) on left arm then right, then up to hands."
The Grateful Dead (aka Dancing Bear),"Basically a plank-o-rama with some stupidity mixed in. Do 5 Merkins. Rotate 360° in place to the left. Left arm up, right arm up, etc. Do 5 Werkins. Rotate 360° in place to the right. Left arm up, right arm up, etc. Do 5 Diamond Merkins. Now while in place, lift left arm and leg up, then quickly swap to right arm and leg up. Do this back and forth as quick as you can, making sure to get full extension. Now you look like a Dancing Bear!"
Travoltas,"In the normal right/left arm up plank position, raised arm is lowered and reaches as far as possible underneath and behind your body, and then back up. Think Stayin' Alive in the side plank position. Extra credit for actually using a pointed finger."
Tunnel of Love,"While Pax plank side by side, one by one someone crawls under the tunnel of planking pax. Best done with a ruck on, in the snow, or anywhere there is accumulated mud."
Wave of Merkins,"Circle up, get into plank position, first person does one merkin, then the next person to the right does a merkin, should look like a wave flowing around the circle, until you get back to the first person who then performs 2 merkins, repeat all the way up to 10 and back down. Stay in plank position the entire time."
Welsh Dragons,"Remain in plank position the whole time. Bear crawl forward 4 steps, do 1 merkin, 1 plank jack, and tap the BACK of each shoulder 1 time. Repeat adding 1 rep to each exercise each time – bear crawl forward 4 steps, do 2 merkins, 2 plank jacks, 2 sets of back of shoulder taps… etc. Go until you get to 10 reps each, you've covered 30-50 feet, or until your arms fall off – whichever comes first."
Werewolf,Start in the Downward facing dog position (high plank) transition to a low plank then to upward facing dog and back to down dog in one smooth motion. It kind of looks like you are going from down dog to howling at the moon and the first time the Smokehouse men did it there was a full moon over Batesburg-Leesville. On the return to the downward facing dog the pax should push through the shoulders to really feel the burn.
Yeah,"Done while listening to the song Yeah by Joe Nichols. While staying in the plank position for the entire song, a Plankjack is done at every “Yeah” and a Mountain Climber at every ""she"" sung."
Zebra Butt-Kicks,"Ever seen a zebra launch another savannah beast in the sky? If so, it was with that butt kick that they do so perfectly. Virtually no exercises wear out our gluten in F3. The zebra kick is gluteus maximus. From plank, bend that knee to 90 and kick skyward. High reps, imagine your heel busting up the chops of some lioness."
